"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
597,12,"2018-04-15 20:26:06",117912976,"2018-04-15 20:26:06",12,"2018-04-16 19:34:13",112,56,19,Голоса,vk,sympathy_access,RU,topface,coin.two
597,12,"2018-04-15 13:59:36",117905211,"2018-04-15 13:59:36",6,"2018-04-15 14:17:31",64,41,19,"Деньги от SMS Online",st,sympathy_access,RU,standalonetf,
597,12,"2018-04-09 23:45:30",117801047,"2018-04-09 23:45:30",11,"2018-04-13 10:08:31",283,274,19,"Деньги от Ninja",st,coinsPopupFrom51-1,RU,topfacemobappandroid,coin.two
597,12,"2018-04-11 18:51:05",117823228,"2018-04-11 18:51:05",11,"2018-04-12 19:11:21",65,63,19,"Деньги от Ninja",vk,coins_popup_profile_menu,RU,standalonetf,coin.one
597,12,"2018-04-11 15:15:24",117819689,"2018-04-11 15:15:24",20,"2018-04-13 15:03:01",65,41,19,"Деньги от SMS Online",fb,coins_popup_navigation,RU,standalonetf,
,,,117801113,"2018-04-09 23:49:13",6,"2018-04-10 00:42:16",58,28,19,Голоса,vk,sympathy_access,RU,topface,coin.one
,,,117722660,"2018-04-07 02:03:26",26,"2018-04-15 13:35:33",113,56,57,Голоса,vk,experimentAdmirations8-1,RU,topface,premium.1
,,,117641450,"2018-04-03 10:19:03",7,"2018-04-03 10:28:33",398,278,147,"Деньги от iTunes",vk,FromGuests,RU,topfacemobappios,com.topface.topface.premium.week.1
597,12,"2018-04-06 09:29:02",117706775,"2018-04-06 09:29:02",3,"2018-04-06 19:59:01",500,485,19,"Деньги от Ninja",st,sympathy_access,RU,topfacemobappandroid,coin.two
597,12,"2018-04-02 09:46:18",117613809,"2018-04-02 09:46:18",40,"2018-04-06 07:27:31",172,120,67,"Деньги от Google Play",st,EmptyLikes,RU,standalonetf,com.topface.topface.likes.100.3
597,12,"2018-04-11 18:48:53",117823194,"2018-04-11 18:48:53",25,"2018-04-11 20:40:35",64,51,19,"Деньги от SMS Online",vk,sympathy_access,RU,topface,
597,12,"2018-04-06 09:55:07",117706939,"2018-04-06 09:55:07",38,"2018-04-15 00:01:06",100,97,127,"Деньги от Ninja",st,sympathy_access,UA,standalonetf,coin.one
597,12,"2018-04-06 22:25:52",117718943,"2018-04-06 22:25:52",8,"2018-04-08 21:26:27",302,293,19,"Деньги от Ninja",st,coinsPopupFrom51-1,RU,standalonetf,coin.two
,,,117564263,"2018-03-31 11:42:25",12,"2018-04-02 22:35:08",261,130,19,"Деньги от Одноклассников",ok,sympathy_access,RU,topface,coin.two
597,12,"2018-04-04 20:55:16",117676735,"2018-04-04 20:55:16",3,"2018-04-04 21:24:59",87,52,19,"Деньги от Fortumo (web)",st,sympathy_access,RU,standalonetf,coin.one
597,12,"2018-04-01 20:12:51",117597095,"2018-04-01 20:12:51",6,"2018-04-03 13:18:21",304,295,127,"Деньги от Ninja",st,sympathy_access,RU,topfacemobappios,coin.two
,,,117725852,"2018-04-07 07:01:31",7,"2018-04-07 08:07:32",60,31,19,Голоса,vk,sympathy_access,RU,topface,coin.one
,,,117714652,"2018-04-06 18:56:09",1,"2018-04-06 19:17:50",52,27,19,"Деньги от FB",fb,coins_popup_navigation,RU,topface,
597,12,"2018-04-11 17:56:43",117822316,"2018-04-11 17:56:42",7,"2018-04-15 20:08:25",500,485,19,"Деньги от Ninja",fb,sympathy_access,BY,standalonetf,coin.two
,,,117722660,"2018-04-07 02:03:26",15,"2018-04-10 01:35:24",116,57,57,Голоса,vk,experimentGuests7-1,RU,topface,premium.1
597,12,"2018-04-11 15:15:24",117819689,"2018-04-11 15:15:24",22,"2018-04-13 15:04:28",65,41,19,"Деньги от SMS Online",fb,coins_popup_navigation,RU,standalonetf,
,,,117721234,"2018-04-07 00:22:52",1,"2018-04-07 00:29:55",52,27,19,"Деньги от FB",fb,coins_popup_navigation,RU,topface,
597,12,"2018-04-01 17:43:50",117592767,"2018-04-01 17:43:50",3,"2018-04-03 02:06:03",100,97,19,"Деньги от Ninja",fb,coins_popup_buy_leadership_from_ribbon,US,standalonetf,coin.one
,,,117801113,"2018-04-09 23:49:13",14,"2018-04-10 01:14:20",58,28,19,Голоса,vk,sympathy_access,RU,topface,coin.one
597,12,"2018-04-06 18:50:27",117714551,"2018-04-06 18:50:27",10,"2018-04-06 19:49:37",500,485,127,"Деньги от Ninja",st,sympathy_access,NG,standalonetf,coin.two
597,12,"2018-04-02 09:46:18",117613809,"2018-04-02 09:46:18",7,"2018-04-03 01:37:18",172,120,67,"Деньги от Google Play",st,Menu,RU,standalonetf,com.topface.topface.likes.100.3
597,12,"2018-04-01 02:55:55",117579175,"2018-04-01 02:55:55",6,"2018-04-04 07:22:00",100,97,19,"Деньги от Ninja",fb,coins_popup_gift,US,standalonetf,coin.one
597,12,"2018-04-09 23:41:43",117800963,"2018-04-09 23:41:43",1,"2018-04-09 23:54:39",100,35,77,"Деньги от Paymentwall (web)",fb,,UA,standalonetf,
,,,117647036,"2018-04-03 16:31:02",5,"2018-04-03 21:38:03",61,31,19,Голоса,vk,sympathy_access,RU,topface,coin.one
597,12,"2018-04-16 03:38:38",117922571,"2018-04-16 03:38:38",11,"2018-04-17 13:10:59",100,97,19,"Деньги от Payment Ninja",st,autorefill,RU,topfacemobappandroid,pn.coins.6.1
597,12,"2018-04-05 22:46:22",117700971,"2018-04-05 22:46:22",3,"2018-04-05 23:13:21",999,699,19,"Деньги от iTunes",st,FromLikes,US,topfacemobappios,com.topface.topface.buy.coins.100
,,,117708469,"2018-04-06 12:48:00",10,"2018-04-06 15:03:46",121,61,19,Голоса,vk,sympathy_access,RU,topface,coin.two
