"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
6169,45,"2018-04-03 13:08:05",117643783,"2018-04-03 13:08:04",1,"2018-04-11 15:03:39",499,484,147,"Деньги от Payment Ninja",fb,LeftMenu,AM,topfacemobappandroid,pn..sub.vip.month.5
9416,63,"2018-04-01 10:19:20",117584082,"2018-04-01 10:19:19",3,"2018-04-18 21:32:40",613,429,147,"Деньги от Google Play",fb,TrialVipPopup,BG,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
9563,63,"2018-04-02 18:26:32",117624349,"2018-04-02 18:26:31",2,"2018-04-08 10:58:55",300,291,67,"Деньги от Payment Ninja",fb,EmptyLikes,UA,topfacemobappandroid,pn.likes.100.3
9630,63,"2018-03-31 23:20:33",117576035,"2018-03-31 23:20:32",6,"2018-04-04 01:29:01",1399,979,147,"Деньги от Google Play",gp,TrialVipPopup,US,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9365,63,"2018-04-03 02:12:13",117635363,"2018-04-03 02:12:12",4,"2018-05-06 18:22:12",516,361,147,"Деньги от Google Play",gp,LeftMenu,PE,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9523,63,"2018-04-04 06:59:03",117662032,"2018-04-04 06:59:01",3,"2018-04-05 05:46:13",276,193,146,"Деньги от Google Play",fb,EmptyLikes,TR,topfacemobappandroid,com.topface.topface.sub.coins.month.40.5
,,,117627125,"2018-04-02 20:14:08",2,"2018-04-13 10:03:20",510,171,68,"Деньги от PaymentWall (mobile)",gp,none,TR,topfacemobappandroid,com.topface.topface.buy.sms.vip.day.10
9581,63,"2018-04-04 04:54:30",117660326,"2018-04-04 04:54:29",12,"2018-04-07 09:56:09",1099,769,147,"Деньги от Google Play",st,Admirations,IN,topfacemobappios,com.topface.topface.sub.trial.vip.month.10.3daysfree
,,,117649595,"2018-04-03 18:58:52",3,"2018-04-11 13:44:58",244,170,147,"Деньги от Google Play",st,Dating,BY,topfacemobappandroid,com.topface.topface.sub.vip.month.3
9589,63,"2018-04-01 10:30:53",117584236,"2018-04-01 10:30:52",12,"2018-04-02 17:30:02",507,354,146,"Деньги от Google Play",st,Menu,SA,topfacemobappios,com.topface.topface.sub.coins.month.40.5
9427,63,"2018-04-02 07:18:56",117611403,"2018-04-02 07:18:55",5,"2018-04-05 17:36:11",1098,768,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
,,,117640084,"2018-04-03 08:42:54",3,"2018-04-07 00:48:31",53,37,146,"Деньги от Google Play",st,EmptyLikes,TR,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
9432,63,"2018-03-31 21:04:47",117573205,"2018-03-31 21:04:46",3,"2018-04-12 01:24:11",300,291,67,"Деньги от Payment Ninja",gp,EmptyLikes,PE,topfacemobappandroid,pn.likes.100.3
9500,63,"2018-04-01 20:04:31",117596832,"2018-04-01 20:04:30",3,"2018-04-04 22:04:42",1436,1005,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9569,63,"2018-04-02 05:44:52",117609945,"2018-04-02 05:44:50",9,"2018-04-13 15:32:50",500,485,19,"Деньги от Payment Ninja",fb,autorefill,CU,topfacemobappandroid,pn.coins.40.5
9560,63,"2018-03-31 17:12:18",117568993,"2018-03-31 17:12:15",1,"2018-04-01 07:46:31",300,291,67,"Деньги от Payment Ninja",gp,Menu,IN,standalonetf,pn.likes.100.3
,,,117574448,"2018-03-31 22:05:46",4,"2018-04-05 00:05:59",1933,1353,147,"Деньги от Google Play",fb,TrialVipPopup,BE,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
,,,117636095,"2018-04-03 03:10:55",1,"2018-04-04 18:29:01",566,396,147,"Деньги от Google Play",fb,LeftMenu,TR,standalonetf,com.topface.topface.sub.vip.month.10
8908,42,"2018-04-02 06:59:51",117611081,"2018-04-02 06:59:49",1,"2018-04-02 07:09:41",1000,700,147,"Деньги от Google Play",gp,LeftMenu,US,topfacemobappandroid,com.topface.topface.sub.vip.month.10
9569,63,"2018-04-03 05:29:39",117637652,"2018-04-03 05:29:37",5,"2018-04-28 16:07:06",439,307,147,"Деньги от Google Play",fb,LeftMenu,MX,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9365,63,"2018-04-01 12:06:43",117585827,"2018-04-01 12:06:42",4,"2018-05-04 14:06:58",1601,1120,147,"Деньги от Google Play",fb,TrialVipPopup,DE,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9503,63,"2018-04-04 23:30:23",117680597,"2018-04-04 23:30:22",3,"2018-04-08 01:30:32",1438,1006,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9485,63,"2018-04-04 20:47:32",117676515,"2018-04-04 20:47:31",4,"2018-04-10 21:36:59",723,506,147,"Деньги от Google Play",fb,promo.key31,RO,topfacemobappandroid,com.topface.topface.sub.vip.month.5
8908,42,"2018-04-01 20:07:58",117596943,"2018-04-01 20:07:57",3,"2018-04-07 04:34:42",999,969,147,"Деньги от Payment Ninja",gp,promo.key31,US,topfacemobappandroid,pn.sub.vip.month.10
9377,63,"2018-04-04 15:23:01",117669593,"2018-04-04 15:22:58",4,"2018-04-21 16:26:45",390,129,19,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid,com.topface.topface.buy.sms.coins.22
,,,117695764,"2018-04-05 18:03:48",1,"2018-04-05 18:15:53",999,969,147,"Деньги от Payment Ninja",st,Dating,US,topfacemobappandroid,pn.sub.vip.month.10
9706,63,"2018-04-05 21:00:48",117698896,"2018-04-05 21:00:46",31,"2018-04-27 11:20:05",195,136,77,"Деньги от Google Play",fb,BadaboomFilterScreen,IN,topfacemobappandroid,com.topface.topface.bombmsg.2
8786,42,"2018-04-02 00:51:42",117605302,"2018-04-02 00:51:41",9,"2018-04-23 11:15:45",500,485,19,"Деньги от Payment Ninja",gp,EmptyLikes,UA,topfacemobappandroid,pn.coins.40.5
9560,63,"2018-04-02 18:41:04",117624695,"2018-04-02 18:41:02",3,"2018-04-21 23:03:41",499,484,147,"Деньги от Payment Ninja",gp,promo.key31,IN,topfacemobappandroid,pn..sub.vip.month.5
8507,42,"2018-04-03 17:02:50",117647558,"2018-04-03 17:02:48",3,"2018-04-14 20:15:06",954,667,147,"Деньги от Google Play",gp,promo.key31,MX,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
5609,45,"2018-04-01 05:15:26",117580552,"2018-04-01 05:15:23",3,"2018-04-04 07:15:30",999,699,147,"Деньги от Google Play",gp,TrialVipPopup,TR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9569,63,"2018-04-04 15:14:51",117669431,"2018-04-04 15:14:50",8,"2018-04-06 14:44:38",523,366,147,"Деньги от Google Play",gp,PopularUserBlockDialog,PE,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9499,63,"2018-03-31 10:04:50",117563147,"2018-03-31 10:04:48",8,"2018-04-01 16:34:02",100,97,19,"Деньги от Payment Ninja",gp,autorefill,IN,topfacemobappandroid,pn.coins.6.1
5609,45,"2018-04-03 23:56:13",117656558,"2018-04-03 23:56:11",3,"2018-04-07 11:53:16",739,517,147,"Деньги от Google Play",fb,Dating,TR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
597,12,"2018-04-04 22:36:33",117679365,"2018-04-04 22:36:33",4,"2018-04-06 22:46:27",999,969,147,"Деньги от Payment Ninja",st,promo.key31,UA,topfacemobappandroid,pn.sub.vip.month.10
9431,63,"2018-04-02 20:16:50",117627182,"2018-04-02 20:15:45",5,"2018-05-02 22:27:28",504,352,147,"Деньги от Google Play",st,Dating,IN,topfacemobappandroid,com.topface.topface.sub.vip.month.5
,,,117694572,"2018-04-05 16:48:14",20,"2018-05-04 16:15:38",86,60,19,"Деньги от Google Play",st,EmptyLikes,UA,topfacemobappandroid,com.topface.topface.coins.6.1
5609,45,"2018-04-04 23:47:49",117680949,"2018-04-04 23:47:48",3,"2018-04-08 15:56:06",739,517,147,"Деньги от Google Play",fb,promo.key31,TR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
9712,63,"2018-04-05 11:41:36",117690203,"2018-04-05 11:41:34",5,"2018-04-05 11:46:05",286,200,67,"Деньги от Google Play",gp,Gifts,IN,topfacemobappandroid,com.topface.topface.likes.100.3
9442,63,"2018-04-01 20:08:58",117596979,"2018-04-01 20:08:55",10,"2018-04-13 20:48:18",164,47,19,"Деньги от Fortumo (web)",st,sympathy_access,CY,topfacemobappandroid,coin.one
9719,33,"2018-04-03 13:50:59",117644420,"2018-04-03 13:50:58",1,"2018-04-03 14:30:19",510,308,68,"Деньги от PaymentWall (mobile)",fb,none,AT,topfacemobappandroid,com.topface.topface.buy.sms.vip.day.10
9500,63,"2018-04-03 22:12:15",117654296,"2018-04-03 22:12:12",1,"2018-04-04 22:38:51",91,63,146,"Деньги от Google Play",st,EmptyLikes,IN,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
9602,63,"2018-04-04 18:47:46",117673778,"2018-04-04 18:47:45",4,"2018-04-08 01:57:12",1037,725,147,"Деньги от Google Play",fb,TrialVipPopup,BR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
9720,33,"2018-04-04 01:19:15",117657861,"2018-04-04 01:19:13",10,"2018-04-08 20:04:47",86,60,19,"Деньги от Google Play",st,Gifts,DE,topfacemobappandroid,com.topface.topface.coins.6.1
9578,63,"2018-04-01 20:23:07",117597423,"2018-04-01 20:23:05",4,"2018-04-10 02:05:36",919,643,146,"Деньги от Google Play",fb,EmptyLikes,CL,topfacemobappandroid,com.topface.topface.sub.coins.month.100.10
9424,63,"2018-04-03 20:36:35",117652046,"2018-04-03 20:36:34",1,"2018-04-10 22:05:14",351,245,147,"Деньги от Google Play",gp,promo.key31,TR,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9553,63,"2018-03-31 09:11:51",117562607,"2018-03-31 09:11:50",37,"2018-04-05 11:29:52",540,378,147,"Деньги от Google Play",fb,LeftMenu,SA,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9690,63,"2018-03-31 03:53:04",117559671,"2018-03-31 03:53:02",2,"2018-03-31 17:55:41",100,97,19,"Деньги от Payment Ninja",gp,Menu,SV,topfacemobappandroid,pn.coins.6.1
9485,63,"2018-04-02 11:14:00",117615271,"2018-04-02 11:13:57",7,"2018-04-22 14:08:18",81,56,19,"Деньги от Google Play",fb,EmptyLikes,PL,topfacemobappandroid,com.topface.topface.coins.6.1
,,,117683326,"2018-04-05 02:09:24",8,"2018-04-18 01:45:10",192,134,77,"Деньги от Google Play",gp,BadaboomFilterScreen,UA,topfacemobappandroid,com.topface.topface.bombmsg.2
8786,42,"2018-04-05 05:12:58",117685695,"2018-04-05 05:12:57",7,"2018-04-07 20:19:35",116,81,67,"Деньги от Google Play",fb,Menu,UA,standalonetf,com.topface.topface.likes.100.3
9568,63,"2018-04-04 04:34:02",117660088,"2018-04-04 04:34:00",6,"2018-04-06 05:35:53",500,485,19,"Деньги от Payment Ninja",st,autorefill,IN,topfacemobappandroid,pn.coins.40.5
9697,63,"2018-04-02 23:25:25",117632445,"2018-04-02 23:25:23",1,"2018-04-03 06:40:09",354,247,146,"Деньги от Google Play",fb,EmptyLikes,BR,topfacemobappandroid,com.topface.topface.sub.coins.month.40.5
9635,63,"2018-04-03 02:52:44",117635893,"2018-04-03 02:52:42",1,"2018-04-05 17:38:09",510,510,68,"Деньги от PaymentWall (mobile)",fb,none,BR,topfacemobappandroid,com.topface.topface.buy.sms.vip.day.10
,,,117627125,"2018-04-02 20:14:08",1,"2018-04-02 20:27:27",510,178,68,"Деньги от PaymentWall (mobile)",gp,none,TR,topfacemobappandroid,com.topface.topface.buy.sms.vip.day.10
9630,63,"2018-03-31 23:20:33",117576035,"2018-03-31 23:20:32",3,"2018-04-01 15:38:18",1000,970,19,"Деньги от Payment Ninja",gp,EmptyLikes,US,topfacemobappandroid,pn.coins.100.10
9498,63,"2018-04-02 06:41:56",117610809,"2018-04-02 06:41:55",1,"2018-04-02 07:04:26",961,672,147,"Деньги от Google Play",fb,AutoReplyMessage,IN,topfacemobappandroid,com.topface.topface.sub.vip.month.10
9568,63,"2018-04-04 04:34:02",117660088,"2018-04-04 04:34:00",1,"2018-04-04 04:50:20",500,485,19,"Деньги от Payment Ninja",st,EmptyLikes,IN,topfacemobappandroid,pn.coins.40.5
,,,117616061,"2018-04-02 11:54:23",2,"2018-04-03 00:17:47",1195,836,147,"Деньги от Google Play",fb,ownProfile,UA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9697,63,"2018-04-03 03:37:57",117636402,"2018-04-03 03:37:56",1,"2018-04-03 03:57:16",707,494,147,"Деньги от Google Play",fb,LeftMenu,BR,topfacemobappandroid,com.topface.topface.sub.vip.month.10
597,12,"2018-04-01 21:26:26",117599410,"2018-04-01 21:26:26",4,"2018-04-05 20:38:50",1001,700,147,"Деньги от Google Play",st,PopularUserBlockDialog,IL,topfacemobappandroid,com.topface.topface.sub.vip.month.10
9563,63,"2018-04-02 18:26:32",117624349,"2018-04-02 18:26:31",8,"2018-04-12 15:08:27",100,97,19,"Деньги от Payment Ninja",fb,autorefill,UA,topfacemobappandroid,pn.coins.6.1
9630,63,"2018-03-31 23:20:33",117576035,"2018-03-31 23:20:32",7,"2018-05-04 01:29:00",1399,979,147,"Деньги от Google Play",gp,TrialVipPopup,US,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9706,63,"2018-04-05 21:00:48",117698896,"2018-04-05 21:00:46",22,"2018-04-13 05:59:17",285,199,67,"Деньги от Google Play",fb,EmptyLikes,IN,topfacemobappandroid,com.topface.topface.likes.100.3
8774,42,"2018-04-05 03:39:20",117684570,"2018-04-05 03:39:19",3,"2018-04-06 16:08:03",286,200,67,"Деньги от Google Play",gp,EmptyLikes,IN,topfacemobappandroid,com.topface.topface.likes.100.3
9552,63,"2018-04-01 22:31:31",117601505,"2018-04-01 22:30:04",4,"2018-05-05 00:30:12",1398,978,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
8786,42,"2018-04-06 04:35:58",117704896,"2018-04-06 04:35:57",4,"2018-04-19 21:24:29",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,UA,topfacemobappandroid,pn.coins.6.1
9581,63,"2018-04-04 04:54:30",117660326,"2018-04-04 04:54:29",18,"2018-04-11 09:19:46",1000,970,19,"Деньги от Ninja",st,coinsPopupFrom51-1,IN,topfacemobappios,coin.three
,,,117575170,"2018-03-31 22:38:34",2,"2018-05-03 09:10:04",999,969,147,"Деньги от Payment Ninja",fb,promo.key31,AZ,topfacemobappandroid,pn.sub.vip.month.10
8786,42,"2018-04-02 00:51:42",117605302,"2018-04-02 00:51:41",3,"2018-04-20 19:55:43",300,291,67,"Деньги от Payment Ninja",gp,EmptyLikes,UA,topfacemobappandroid,pn.likes.100.3
9602,63,"2018-04-04 21:53:06",117678235,"2018-04-04 21:53:04",2,"2018-04-05 01:18:26",86,60,146,"Деньги от Google Play",gp,Menu,IT,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
9457,63,"2018-04-05 10:50:02",117689575,"2018-04-05 10:50:01",5,"2018-04-08 09:39:05",70,49,146,"Деньги от Google Play",fb,EmptyLikes,MX,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
9490,63,"2018-04-05 05:12:01",117685682,"2018-04-05 05:11:59",4,"2018-04-08 11:53:04",1589,1112,147,"Деньги от Google Play",fb,TrialVipPopup,IT,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9389,63,"2018-04-02 10:33:43",117614593,"2018-04-02 10:33:41",3,"2018-04-07 12:32:36",1105,773,147,"Деньги от Google Play",fb,TrialVipPopup,TZ,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.10.3daysfree
9420,63,"2018-04-01 08:09:23",117582358,"2018-04-01 08:09:22",1,"2018-04-01 08:36:11",523,366,147,"Деньги от Google Play",gp,AutoReplyMessage,PE,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9568,63,"2018-04-04 21:54:12",117678260,"2018-04-04 21:54:11",7,"2018-05-05 03:01:04",504,352,147,"Деньги от Google Play",fb,AutoReplyMessage,IN,topfacemobappandroid,com.topface.topface.sub.vip.month.5
,,,117571933,"2018-03-31 20:00:30",4,"2018-05-03 22:02:08",1601,1120,147,"Деньги от Google Play",gp,TrialVipPopup,AR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9706,63,"2018-04-05 21:00:48",117698896,"2018-04-05 21:00:46",32,"2018-04-28 10:23:28",98,68,77,"Деньги от Google Play",fb,BadaboomFilterScreen,IN,topfacemobappandroid,com.topface.topface.bombmsg.1
9431,63,"2018-04-01 16:42:46",117591204,"2018-04-01 16:42:44",9,"2018-05-03 10:20:03",499,484,147,"Деньги от Payment Ninja",fb,AutoReplyMessage,ZA,topfacemobappandroid,pn..sub.vip.month.5
9589,63,"2018-04-01 10:30:53",117584236,"2018-04-01 10:30:52",79,"2018-05-02 16:17:06",540,378,147,"Деньги от Google Play",st,LeftMenu,SA,topfacemobappios,com.topface.topface.sub.vip.month.5
9431,63,"2018-04-01 18:31:38",117594117,"2018-04-01 18:31:34",1,"2018-04-01 18:44:54",561,392,147,"Деньги от Google Play",fb,AutoReplyMessage,TH,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9395,63,"2018-03-31 22:10:29",117574548,"2018-03-31 22:10:27",3,"2018-04-01 23:38:11",100,97,19,"Деньги от Payment Ninja",gp,Menu,EG,topfacemobappandroid,pn.coins.6.1
9712,63,"2018-04-02 21:52:01",117629921,"2018-04-02 21:52:00",3,"2018-04-05 23:52:08",1440,1007,147,"Деньги от Google Play",gp,TrialVipPopup,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9377,63,"2018-04-04 15:23:01",117669593,"2018-04-04 15:22:58",17,"2018-04-28 02:20:54",390,129,19,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid,com.topface.topface.buy.sms.coins.22
,,,117573279,"2018-03-31 21:08:50",5,"2018-04-11 16:14:50",548,383,147,"Деньги от Google Play",gp,PopularUserChatBlock,TR,topfacemobappandroid,com.topface.topface.sub.vip.month.10
597,12,"2018-04-04 22:36:33",117679365,"2018-04-04 22:36:33",17,"2018-04-08 23:31:41",500,485,19,"Деньги от Ninja",st,sympathy_access,UA,topfacemobappandroid,coin.two
,,,117694572,"2018-04-05 16:48:14",14,"2018-05-01 21:18:13",454,317,19,"Деньги от Google Play",st,Menu,UA,topfacemobappandroid,com.topface.topface.coins.40.5
9485,63,"2018-04-02 23:53:11",117633077,"2018-04-02 23:53:10",1,"2018-04-09 22:34:21",456,319,146,"Деньги от Google Play",fb,EmptyLikes,ZA,topfacemobappandroid,com.topface.topface.sub.coins.month.40.5
,,,117573279,"2018-03-31 21:08:50",10,"2018-04-12 09:35:20",267,186,146,"Деньги от Google Play",gp,EmptyLikes,TR,topfacemobappandroid,com.topface.topface.sub.coins.month.40.5
,,,117683326,"2018-04-05 02:09:24",2,"2018-04-16 03:28:41",192,134,77,"Деньги от Google Play",gp,BadaboomFilterScreen,UA,topfacemobappandroid,com.topface.topface.bombmsg.2
9552,63,"2018-04-04 07:05:51",117662129,"2018-04-04 07:05:49",1,"2018-04-11 18:23:50",504,352,147,"Деньги от Google Play",fb,promo.key31,AU,topfacemobappandroid,com.topface.topface.sub.vip.month.5
9448,63,"2018-04-02 04:12:00",117608537,"2018-04-02 04:11:56",3,"2018-04-05 06:14:02",1601,1120,147,"Деньги от Google Play",st,TrialVipPopup,UY,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
8786,42,"2018-04-05 05:12:58",117685695,"2018-04-05 05:12:57",3,"2018-04-06 00:05:49",169,118,146,"Деньги от Google Play",fb,Menu,UA,standalonetf,com.topface.topface.sub.coins.month.40.5
9465,63,"2018-04-02 15:38:41",117620427,"2018-04-02 15:38:03",5,"2018-04-04 00:17:07",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,BJ,topfacemobappandroid,pn.coins.6.1
